Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
2,0.06819074144484823,13.68630309435263,-119.5280369707118
2.116848589847702,0.05167257832616224,14.0658760795448,-120.7447978974771
2.240523976170099,0.07269715862489563,14.41491720599753,-122.3657900321145
2.371425009737823,0.04316578394747443,14.77938081995445,-123.6386921488481
2.509973843896539,0.06660569060799203,15.09490428595902,-125.1656175295631
2.656617296003502,0.04801037210889858,15.42844866775422,-126.7264695261499
2.811828288405013,0.05247518985124829,15.75168629743857,-128.1742751301813
2.976107373602012,0.04317624218224797,16.04668445555863,-129.6357328677107
3.149984348522383,0.05179550605103528,16.32251312870908,-131.2532563969245
3.334019963105972,0.06008697381035911,16.59568039612498,-132.9262984874464
3.528807728712478,0.04390096090169215,16.85868939101347,-134.4884560667908
3.73497583218434,0.04471240756553217,17.10453930694964,-136.0805182367258
3.953189161737329,0.03720653959868681,17.35087110156708,-137.6663255603884
4.184151451212442,0.05715207914130335,17.54882627675324,-139.2052873114947
4.428607549604136,0.04953933193739529,17.76465468759086,-140.8055345621311
4.6873458231842,0.05058333897403654,17.94924459230955,-142.373804817089
4.961200697967995,0.05272735876521947,18.11884322369677,-143.8287768458272
5.251055350722486,0.04615586620855304,18.29219907459704,-145.3352300976459
5.557844557194561,0.04699650930772053,18.46592139952759,-147.0111606618955
5.882557706745017,0.05435093423252404,18.59940171634743,-148.3394716862878
6.226241993110452,0.04300448901168823,18.73042946851211,-149.8482775576424
6.590005791583208,0.05275661902384751,18.85045763217213,-151.24861986944
6.975022233500551,0.05307492242217238,18.96515119010771,-152.5841161475544
7.382532989570996,0.03981106234913548,19.06814956958117,-153.7386758581935
7.813852274238751,0.05357363662606993,19.15364181538974,-155.045243868456
8.270371084000271,0.06000381248565491,19.24671717705365,-156.3406962519889
8.753561683341598,0.05862656041230507,19.31412538883392,-157.4860807121241
9.264982352763258,0.04763020971764111,19.39285513797238,-158.7507333350801
9.806282414205373,0.04249161576637144,19.46514231064686,-159.7311436127469
10.37920755007948,0.06596444701846688,19.50707548158372,-160.6923635661066
10.98560543306117,0.06322452117633109,19.55794162714319,-161.7807387635662
11.6274316847994,0.04800456906684525,19.62602029888676,-162.752084891843
12.30675618275906,0.07310439169008258,19.645073957772,-163.5213535589395
13.02576973553648,0.06351087639054223,19.68864285189868,-164.5434847703003
13.78679114817564,0.05183609196529922,19.73611546273824,-165.2986483982657
14.59227470027019,0.04500902634082319,19.77295000548917,-166.0743805415578
15.4448180609686,0.05842472850755434,19.78893118086325,-166.8468667459376
16.34717066640785,0.05041227246457194,19.8291869956734,-167.6218624154124
17.30224258659261,0.05523483161935912,19.84887730841947,-168.3260406678241
18.31311391031569,0.05640449629897462,19.86695307131325,-168.9121979298138
19.38304467838602,0.06743402270912167,19.88195763632968,-169.7662606395673
20.51548539719823,0.04466569236043007,19.91657824613242,-170.2426215078247
21.71408816655009,0.06495950349380851,19.91433059459448,-170.8753286132024
22.98271845759509,0.06127738728828758,19.93282079113945,-171.4364319740571
24.32546757891348,0.05470310759697956,19.95855480955564,-171.8194294904231
25.74666587090449,0.06640669588688067,19.95547718082621,-172.2522204437333
27.25089667105204,0.06128111537839358,19.96094135573837,-172.8737083376737
28.84301109510097,0.05448331484273035,19.98597313171491,-173.1258115443821
30.52814368181305,0.05942932967973004,19.98224408484213,-173.6533023831883
32.31172895175695,0.06196571044378516,19.99497346420943,-174.2025184251094
34.19951893353393,0.05352226968038996,20.00591439840183,-174.5132399011301
36.19760171396057,0.03415489320502929,20.01842186029922,-174.9130254477965
38.31242107203306,0.06491775996648112,20.00710781395176,-175.2648362458869
40.55079725999223,0.06932974095465835,20.00200629344369,-175.568005461542
42.9199489985073,0.05104643712909583,20.02567148609464,-175.9816424421996
45.42751675691277,0.04301793168312062,20.03490888669207,-176.260677055809
48.08158739357678,0.06265119802518393,20.02283835534784,-176.5578333616102
50.89072023586601,0.06857795381566412,20.02318133622244,-176.8002893746174
53.86397468381343,0.04398919939069542,20.03581617664272,-177.0834438872451
57.01093942651134,0.04648551088802907,20.04316850479444,-177.5019185289035
60.34176336545162,0.05667131855979617,20.04835291937127,-177.7952246739929
63.86718834454005,0.06482375347887741,20.0352237895195,-177.9558240403126
67.59858379233852,0.04748642460590521,20.04917698916365,-178.2285886000939
71.54798338825668,0.05570337365436119,20.04629756205237,-178.4273686415652
75.72812387093904,0.03772773419376062,20.06802037643251,-178.7330919969049
80.15248611400462,0.04929422237634862,20.04551259589837,-179.037176441944
84.83533860160898,0.06290690980917764,20.03763185051009,-179.2365629414334
89.79178344403424,0.06301189618301965,20.03443933276358,-179.4039434695923
95.03780508170705,0.05058260269526962,20.06891769392288,-179.812042411711
100.5903218347161,0.05773339527825921,20.03927629403602,-179.8445084226379
106.4672404640726,0.05712881443278112,20.05189162889677,179.8126552306353
112.6875139206741,0.04789023937246872,20.05292590884004,179.5551090044875
119.271202468211,0.04821636269162245,20.06026862086941,179.3153166134582
126.2395383771361,0.06461138532806782,20.0368613252036,179.1544612521153
133.6149943983328,0.05386144411200881,20.0528802104409,178.7944672649937
141.4213562373095,0.05088505569788702,20.05113895478493,178.5201316042096
149.683799262649,0.05072052927125834,20.05488905474395,178.240864731671
158.4289696960925,0.05054144117455074,20.06072120961004,178.0420748833074
167.6850705460988,0.07366650433419221,20.03306919620567,177.9215362088676
177.4819525620107,0.03777927451656002,20.06177987035259,177.5060245915948
187.8512105021545,0.049163005241993,20.05179044100191,177.2316607769837
198.8262850263348,0.05226565781210118,20.04797630112194,176.9770577127494
210.4425705413268,0.04176361419789189,20.04547193993992,176.5545178455762
222.7375293471667,0.060345553487317,20.02803691524242,176.3008433916376
235.7508124523555,0.05898295391178256,20.01702547556711,176.0512425068881
249.5243874476091,0.05282432553488933,20.03490659678796,175.6600740075731
264.1026738505415,0.03030477281335911,20.03757567537318,175.3532269649644
279.5326863577629,0.05838835548043055,20.01326019331302,174.9766160231449
295.8641864663853,0.03830127685673175,20.02834162820783,174.5614559923275
313.1498429539026,0.0476641765110655,20.02189161388766,174.2163238179393
331.4454017339986,0.03691849300105126,20.01383177261791,173.7617918558347
350.8098656360601,0.03876351356799472,20.00659093597033,173.4279184624218
371.3056846881775,0.04671451978616552,19.99501987546529,172.8051299118999
392.9989575173018,0.03748563008682113,19.98649373382197,172.3900128138795
415.9596445160589,0.06099680925483287,19.96592577646031,172.0183395470901
440.2617934636848,0.0591102381105232,19.94556857798193,171.4266624119943
465.9837783287106,0.07042568399314142,19.92581054044003,170.8107907139477
493.2085520235173,0.04915742269855575,19.93761346165312,170.1202088682661
522.0239139259047,0.03988238229903295,19.92575703769239,169.6102251414036
552.5227930304147,0.06449283808914238,19.88462054296728,169.0619608866921
584.8035476425731,0.05812158116983212,19.86869411402462,168.3173712615449
618.970282582557,0.05406603967335534,19.85364657232621,167.5654038255967
655.1331849212596,0.0648979308522012,19.8217551216928,166.7398171025338
693.4088793315008,0.05411884049900072,19.78345384575407,166.1808300497991
733.9208042003813,0.05667439145364866,19.76088879823174,165.3236002177401
776.7996097157333,0.07900258750644545,19.70597022063831,164.4445134631328
822.183579210498,0.05482686899556832,19.68193999725484,163.60695673408
870.2190751238394,0.050951699546723,19.64392733947139,162.6056934592298
921.0610110172344,0.03704560573366669,19.61475561350868,161.7430478573505
974.8733511677659,0.05341230426098918,19.54992837776919,160.6029784955002
1031.829639349793,0.06286061989112085,19.48418791026961,159.6797123262552
1092.113558510337,0.07001870641774081,19.39398938585572,158.6170173458266
1155.919523143081,0.06509948752248414,19.33381118800113,157.2335316520555
1223.453306271428,0.08104594292332329,19.2414916151709,156.2415397344974
1294.932703062591,0.05834542899067628,19.18101260830741,154.9537730757061
1370.588233212859,0.06349703436207135,19.08807865678583,153.6496716873982
1450.663884369246,0.05795739589376599,18.97816623486063,152.4139254779974
1535.417898985014,0.07297055416453034,18.86388208176745,150.9259880643883
1625.123607146673,0.05980153228096433,18.76523651819123,149.4433884374361
1720.070308058323,0.07697960805100332,18.59050104047246,148.0086148577618
1820.564203026081,0.01143125987465418,18.50996114109145,146.6664745493464
1926.929382951481,0.05718767625493018,18.31923794452983,145.2298138700179
2039.508873518472,0.03320555125147147,18.16889672749627,143.4689703244171
2158.665741444725,0.007229104044664668,18.00828561109472,142.0109450310787
2284.784265364905,0.03366016408235501,17.795780832848,140.3782334301756
2418.271175121959,0.05252053181875578,17.55997594431861,138.7446933101586
2559.556963463128,0.06573170163081463,17.35280738332546,137.2075338735421
2709.097274370895,0.09523106574647326,17.08819551202529,135.5548463914338
2867.374372506141,0.057193289540131,16.86434575870129,134.0027454209102
3034.898698502529,0.04932338070982788,16.62780687057183,132.3295015288834
3212.210515127852,0.06711203923688236,16.31382579537285,130.7554276100661
3399.881649621174,0.07760186888589918,16.04304704682877,129.2637734004882
3598.517337824831,0.04910738926696415,15.7535894607311,127.6294526485571
3808.7581760585,0.05686260161750148,15.4464659154643,125.8933708600118
4031.282187030167,0.04804059460049754,15.09651287674817,124.4138153891436
4266.807006446485,0.0369086819427691,14.79423078318966,122.8900124065095
4516.092197374263,0.08248006936417125,14.40726448473848,121.4118707145538
4779.94169981696,0.06260093548348664,14.06606025859117,119.9080757971592
5059.20642340588,0.06912595451169289,13.67126771545814,118.4753072263822
5354.78699156758,0.0785895400400474,13.28976819016666,117.3956098228998
5667.636646017327,0.06990933788727433,12.90317771108979,115.9446227066402
5998.764320945462,0.08658281188878529,12.48709945528848,114.8826318172621
6349.237896811055,0.05065148040811322,12.09443246244424,113.7504072458787
6720.187644236035,0.07299533355705889,11.68964366995958,112.2497959828894
7112.809869106494,0.1082637437803866,11.2509081915894,111.1690491119118
7528.37077063645,0.159799303807791,10.7760462076034,109.811206869434
7968.210524836213,0.08287489723454353,10.39873480152891,108.950283903848
8433.747606554571,0.07446772840720328,9.943769733557104,107.8212792521265
8926.483364033238,0.09879049969217645,9.517828710090775,106.8873051937713
9448.006860726357,0.09443565462054143,9.107764009532218,105.9874542754742
10000,0.08614206491944562,8.591658071747331,105.164080430895
